時間,臺灣港口,國內/國外,地區別,貨物別,重量(公噸)
108年10月,臺中港,國外,馬來西亞,肥料,7000
108年10月,臺中港,國外,越南,肥料,4407
108年10月,臺中港,國內,臺中港,其他,19367
108年10月,臺中港,國內,環島其他,其他,38678
108年10月,臺中港,國外,中國大陸,其他,13003
108年10月,臺中港,國外,西班牙,其他,8095
108年10月,臺中港,國外,香港,其他,3975
108年10月,臺中港,國外,義大利,其他,2343
108年10月,臺中港,國外,日本,其他,5067
108年10月,臺中港,國外,美國,其他,4361
108年10月,臺中港,國外,越南,其他,1
108年11月,臺中港,國外,中國大陸,化工原料,8902
108年11月,臺中港,國外,泰國,化工原料,964
108年11月,臺中港,國內,高雄港,燃料油,2700
108年11月,臺中港,國外,越南,肥料,6336
108年11月,臺中港,國外,中國大陸,其他,3506
108年11月,臺中港,國外,香港,其他,4720
108年11月,臺中港,國外,日本,其他,2021
108年11月,臺中港,國外,韓國,其他,4000
108年11月,臺中港,國外,泰國,其他,1
108年11月,臺中港,國外,越南,其他,66
108年12月,臺中港,國外,巴西,化工原料,989
108年12月,臺中港,國外,中國大陸,化工原料,4
108年12月,臺中港,國外,韓國,化工原料,2200
108年12月,臺中港,國外,馬來西亞,化工原料,1425
108年12月,臺中港,國外,泰國,化工原料,996
108年12月,臺中港,國內,高雄港,汽油,6682
108年12月,臺中港,國內,高雄港,燃料油,13050
108年12月,臺中港,國外,越南,肥料,6343
108年12月,臺中港,國外,香港,鋼材,1
108年12月,臺中港,國外,中國大陸,其他,1
108年12月,臺中港,國外,香港,其他,7855
108年12月,臺中港,國外,馬來西亞,其他,8000
108年12月,臺中港,國外,荷蘭,其他,11595
108年12月,臺中港,國外,泰國,其他,3
108年12月,臺中港,國外,美國,其他,4000
109年01月,臺中港,國外,中國大陸,化工原料,6400
109年01月,臺中港,國外,印尼,化工原料,525
109年01月,臺中港,國外,日本,化工原料,5000
109年01月,臺中港,國外,沙烏地阿拉伯,化工原料,999
109年01月,臺中港,國外,印尼,肥料,6000
109年01月,臺中港,國外,越南,肥料,4370
109年01月,臺中港,國外,中國大陸,其他,2
109年01月,臺中港,國外,香港,其他,4034
109年01月,臺中港,國外,日本,其他,3002
109年01月,臺中港,國外,越南,其他,27451
109年02月,臺中港,國外,巴西,化工原料,993
109年02月,臺中港,國外,中國大陸,化工原料,2998
109年02月,臺中港,國外,泰國,化工原料,1005
109年02月,臺中港,國外,中國大陸,其他,8503
109年02月,臺中港,國外,香港,其他,4215
109年02月,臺中港,國外,日本,其他,7553
109年02月,臺中港,國外,韓國,其他,4500
109年02月,臺中港,國外,荷蘭,其他,4705
109年03月,臺中港,國外,印尼,化工原料,574
109年03月,臺中港,國內,基隆港,柴油,12855
109年03月,臺中港,國內,高雄港,燃料油,12236
109年03月,臺中港,國外,越南,肥料,6300
109年03月,臺中港,國外,中國大陸,其他,59
109年03月,臺中港,國外,香港,其他,2709
109年03月,臺中港,國外,日本,其他,1901
109年03月,臺中港,國外,荷蘭,其他,8111
109年03月,臺中港,國外,新加坡,其他,300
109年03月,臺中港,國外,越南,其他,1
109年04月,臺中港,國外,印尼,化工原料,260
109年04月,臺中港,國外,沙烏地阿拉伯,化工原料,1028
109年04月,臺中港,國外,泰國,化工原料,260
109年04月,臺中港,國內,基隆港,柴油,23057
109年04月,臺中港,國內,高雄港,燃料油,11188
109年04月,臺中港,國外,美國,鋼材,369
109年04月,臺中港,國內,臺中港,其他,250
109年04月,臺中港,國外,中國大陸,其他,2225
109年04月,臺中港,國外,香港,其他,2398
109年04月,臺中港,國外,日本,其他,2003
109年04月,臺中港,國外,荷蘭,其他,4862
109年04月,臺中港,國外,泰國,其他,2
109年04月,臺中港,國外,美國,其他,5000
109年04月,臺中港,國外,越南,其他,1
109年05月,臺中港,國外,中國大陸,焦炭,5415
109年05月,臺中港,國外,泰國,化工原料,2421
109年05月,臺中港,國內,高雄港,燃料油,15036
109年05月,臺中港,國內,臺中港,其他,250
109年05月,臺中港,國外,中國大陸,其他,4
109年05月,臺中港,國外,香港,其他,3430
109年05月,臺中港,國外,日本,其他,6602
109年05月,臺中港,國外,馬來西亞,其他,8000
109年05月,臺中港,國外,新加坡,其他,1550
109年05月,臺中港,國外,美國,其他,5
109年06月,臺中港,國外,中國大陸,化工原料,2006
109年06月,臺中港,國外,印尼,化工原料,513
109年06月,臺中港,國外,韓國,化工原料,2988
109年06月,臺中港,國內,高雄港,燃料油,7852
109年06月,臺中港,國外,比利時,鋼材,200
109年06月,臺中港,國內,臺中港,其他,28872
109年06月,臺中港,國外,中國大陸,其他,274
109年06月,臺中港,國外,香港,其他,3587
109年06月,臺中港,國外,越南,其他,24751
109年07月,臺中港,國外,印尼,化工原料,1124
109年07月,臺中港,國外,印度,化工原料,1786
109年07月,臺中港,國外,韓國,化工原料,2989
109年07月,臺中港,國內,高雄港,汽油,16846
109年07月,臺中港,國內,高雄港,燃料油,17416
109年07月,臺中港,國內,臺中港,其他,10530
109年07月,臺中港,國外,中國大陸,其他,68
109年07月,臺中港,國外,西班牙,其他,8057
109年07月,臺中港,國外,香港,其他,2038
109年07月,臺中港,國外,日本,其他,1
109年07月,臺中港,國外,荷蘭,其他,5109
109年08月,臺中港,國外,韓國,化工原料,2995
109年08月,臺中港,國外,沙烏地阿拉伯,化工原料,2058
109年08月,臺中港,國內,高雄港,燃料油,15444
109年08月,臺中港,國內,臺中港,其他,1651
109年08月,臺中港,國外,中國大陸,其他,3
109年08月,臺中港,國外,西班牙,其他,8084
109年08月,臺中港,國外,日本,其他,6
109年08月,臺中港,國外,新加坡,其他,1313
109年09月,臺中港,國外,中國大陸,化工原料,2015
109年09月,臺中港,國外,泰國,化工原料,2907
109年09月,臺中港,國內,高雄港,燃料油,19181
109年09月,臺中港,國內,臺中港,其他,240
109年09月,臺中港,國外,中國大陸,其他,4
109年09月,臺中港,國外,香港,其他,2049
109年09月,臺中港,國外,日本,其他,6050
109年09月,臺中港,國外,越南,其他,29700
109年10月,臺中港,國外,中國大陸,化工原料,10195
109年10月,臺中港,國外,馬來西亞,化工原料,1500
109年10月,臺中港,國外,菲律賓,化工原料,997
109年10月,臺中港,國內,高雄港,燃料油,20895
109年10月,臺中港,國外,菲律賓,肥料,6000
109年10月,臺中港,國外,中國大陸,其他,9
109年10月,臺中港,國外,香港,其他,9013
109年10月,臺中港,國外,日本,其他,5588
109年10月,臺中港,國外,緬甸,其他,19
109年10月,臺中港,國外,泰國,其他,1
109年11月,臺中港,國外,中國大陸,焦炭,5460
109年11月,臺中港,國外,巴西,化工原料,986
109年11月,臺中港,國外,中國大陸,化工原料,7942
109年11月,臺中港,國外,沙烏地阿拉伯,化工原料,1974
109年11月,臺中港,國外,泰國,化工原料,1044
109年11月,臺中港,國內,高雄港,燃料油,18054
109年11月,臺中港,國外,越南,肥料,6341
109年11月,臺中港,國內,高雄港,其他,7697
109年11月,臺中港,國內,金門港,其他,636
109年11月,臺中港,國外,中國大陸,其他,1
109年11月,臺中港,國外,西班牙,其他,15629
109年11月,臺中港,國外,日本,其他,6003
109年11月,臺中港,國外,韓國,其他,3581
109年11月,臺中港,國外,菲律賓,其他,454
109年11月,臺中港,國外,新加坡,其他,1223
109年11月,臺中港,國外,越南,其他,1
109年12月,臺中港,國內,臺北港,爐石,68000
109年12月,臺中港,國外,中國大陸,化工原料,5071
109年12月,臺中港,國外,馬來西亞,化工原料,6000
109年12月,臺中港,國外,沙烏地阿拉伯,化工原料,1947
109年12月,臺中港,國內,高雄港,燃料油,12063
109年12月,臺中港,國內,金門港,其他,520
109年12月,臺中港,國外,中國大陸,其他,1
109年12月,臺中港,國外,西班牙,其他,4016
109年12月,臺中港,國外,香港,其他,4029
109年12月,臺中港,國外,印尼,其他,42
109年12月,臺中港,國外,日本,其他,1
109年12月,臺中港,國外,新加坡,其他,1770
110年01月,臺中港,國內,臺北港,爐石,34000
110年01月,臺中港,國外,中國大陸,化工原料,3000
110年01月,臺中港,國外,日本,化工原料,2500
110年01月,臺中港,國內,高雄港,燃料油,14067
110年01月,臺中港,國外,印尼,肥料,6000
110年01月,臺中港,國外,越南,肥料,6340
110年01月,臺中港,國內,環島其他,其他,2578
110年01月,臺中港,國外,中國大陸,其他,2
110年01月,臺中港,國外,西班牙,其他,5044
110年01月,臺中港,國外,香港,其他,3096
110年01月,臺中港,國外,日本,其他,1
110年01月,臺中港,國外,韓國,其他,2481
110年02月,臺中港,國外,比利時,化工原料,1480
110年02月,臺中港,國外,印尼,化工原料,7606
110年02月,臺中港,國外,印度,化工原料,11000
110年02月,臺中港,國外,沙烏地阿拉伯,化工原料,2098
110年02月,臺中港,國內,高雄港,燃料油,15496
110年02月,臺中港,國外,越南,肥料,6340
110年02月,臺中港,國內,環島其他,其他,2714
110年02月,臺中港,國外,香港,其他,2039
110年02月,臺中港,國外,日本,其他,2713
110年02月,臺中港,國外,韓國,其他,2
110年02月,臺中港,國外,美國,其他,815
110年02月,臺中港,國外,越南,其他,1
110年03月,臺中港,國外,日本,化工原料,2500
110年03月,臺中港,國外,馬來西亞,化工原料,2900
110年03月,臺中港,國外,菲律賓,化工原料,1029
110年03月,臺中港,國外,美國,化工原料,1985
110年03月,臺中港,國內,高雄港,柴油,16498
110年03月,臺中港,國內,高雄港,燃料油,15394
110年03月,臺中港,國外,菲律賓,肥料,3000
110年03月,臺中港,國內,環島其他,其他,3243
110年03月,臺中港,國外,日本,其他,35794
110年03月,臺中港,國外,新加坡,其他,1479
110年03月,臺中港,國外,越南,其他,5
110年04月,臺中港,國內,臺北港,爐石,68000
110年04月,臺中港,國外,中國大陸,化工原料,3935
110年04月,臺中港,國外,馬來西亞,化工原料,4000
110年04月,臺中港,國外,菲律賓,化工原料,4015
110年04月,臺中港,國內,高雄港,柴油,16353
110年04月,臺中港,國內,高雄港,燃料油,10814
110年04月,臺中港,國外,中國大陸,其他,2
110年04月,臺中港,國外,香港,其他,198
110年04月,臺中港,國外,印度,其他,42
110年04月,臺中港,國外,義大利,其他,4518
110年04月,臺中港,國外,日本,其他,3
110年04月,臺中港,國外,韓國,其他,1
110年04月,臺中港,國外,美國,其他,128
110年04月,臺中港,國外,越南,其他,5
096年01月,高雄港,國外,日本,爐石,19450
096年01月,高雄港,國內,興達港,煤,483698
096年01月,高雄港,國外,中國大陸,化工原料,30688
096年01月,高雄港,國外,香港,化工原料,500
096年01月,高雄港,國外,伊朗,化工原料,3001
096年01月,高雄港,國外,日本,化工原料,2934
096年01月,高雄港,國外,菲律賓,化工原料,1174
096年01月,高雄港,國外,巴基斯坦,化工原料,3011
096年01月,高雄港,國外,泰國,化工原料,1300
096年01月,高雄港,國外,歐洲其他,化工原料,4098
096年01月,高雄港,國外,越南,化工原料,3018
096年01月,高雄港,國外,南非,化工原料,493
096年01月,高雄港,國外,澳洲,瀝青,6008
096年01月,高雄港,國外,香港,瀝青,10746
096年01月,高雄港,國內,臺中港,汽油,91000
096年01月,高雄港,國內,花蓮港,汽油,39000
096年01月,高雄港,國內,蘇澳港,汽油,7000
096年01月,高雄港,國內,小琉球,汽油,784
096年01月,高雄港,國外,印尼,汽油,23760
096年01月,高雄港,國外,紐西蘭,汽油,18818
096年01月,高雄港,國外,新加坡,汽油,25293
096年01月,高雄港,國外,越南,汽油,28642
096年01月,高雄港,國內,臺中港,柴油,42000
096年01月,高雄港,國內,花蓮港,柴油,66000
096年01月,高雄港,國內,蘇澳港,柴油,12000
096年01月,高雄港,國內,馬祖港,柴油,2000
096年01月,高雄港,國內,小琉球,柴油,2598
096年01月,高雄港,國外,日本,柴油,3897
096年01月,高雄港,國外,新加坡,柴油,59025
096年01月,高雄港,國外,越南,柴油,62059
096年01月,高雄港,國內,基隆港,燃料油,152000
096年01月,高雄港,國內,臺中港,燃料油,35000
096年01月,高雄港,國內,花蓮港,燃料油,10000
096年01月,高雄港,國內,馬公港,燃料油,13951
096年01月,高雄港,國內,深澳港,燃料油,72000
096年01月,高雄港,國外,香港,燃料油,34837
096年01月,高雄港,國外,日本,燃料油,39630
096年01月,高雄港,國外,美國,燃料油,36444
096年01月,高雄港,國外,中國大陸,潤滑油,1669
096年01月,高雄港,國外,韓國,潤滑油,6239
096年01月,高雄港,國外,菲律賓,潤滑油,1555
096年01月,高雄港,國外,越南,潤滑油,10170
096年01月,高雄港,國外,香港,液化石油氣,14627
096年01月,高雄港,國外,越南,肥料,5530
096年01月,高雄港,國外,韓國,生鐵,6450
096年01月,高雄港,國外,澳洲,鋼材,11
096年01月,高雄港,國外,加拿大,鋼材,105
096年01月,高雄港,國外,德國,鋼材,4
096年01月,高雄港,國外,荷蘭,鋼材,43
096年01月,高雄港,國外,瑞典,鋼材,5
096年01月,高雄港,國外,美國,鋼材,951
096年01月,高雄港,國外,越南,鋼材,25
096年01月,高雄港,國外,南非,鋼材,5
096年01月,高雄港,國外,中國大陸,白蠟油,2663
096年01月,高雄港,國外,中美洲其他,其他,492
096年01月,高雄港,國外,中國大陸,其他,10453
096年01月,高雄港,國外,香港,其他,4963
096年01月,高雄港,國外,日本,其他,6000
096年01月,高雄港,國外,墨西哥,其他,3002
096年01月,高雄港,國外,菲律賓,其他,1900
096年01月,高雄港,國外,新加坡,其他,3254
096年01月,高雄港,國外,美國,其他,116
096年01月,高雄港,國外,越南,其他,1132
096年02月,高雄港,國內,花蓮港,大理石花崗石,160
096年02月,高雄港,國外,日本,爐石,13850
096年02月,高雄港,國內,興達港,煤,350974
096年02月,高雄港,國外,日本,焦炭,2000
096年02月,高雄港,國外,中國大陸,化工原料,27317
096年02月,高雄港,國外,印尼,化工原料,309
096年02月,高雄港,國外,日本,化工原料,1399
096年02月,高雄港,國外,韓國,化工原料,2970
096年02月,高雄港,國外,菲律賓,化工原料,1000
096年02月,高雄港,國外,澳洲,瀝青,5899
096年02月,高雄港,國外,中國大陸,瀝青,6905
096年02月,高雄港,國外,香港,瀝青,10766
096年02月,高雄港,國內,臺中港,汽油,83000
096年02月,高雄港,國內,花蓮港,汽油,18000
096年02月,高雄港,國內,蘇澳港,汽油,11000
096年02月,高雄港,國內,小琉球,汽油,47
096年02月,高雄港,國外,澳洲,汽油,23450
096年02月,高雄港,國外,紐西蘭,汽油,34376
096年02月,高雄港,國內,臺中港,柴油,42000
096年02月,高雄港,國內,花蓮港,柴油,22000
096年02月,高雄港,國內,蘇澳港,柴油,12000
096年02月,高雄港,國內,馬公港,柴油,6000
096年02月,高雄港,國內,小琉球,柴油,1505
096年02月,高雄港,國外,香港,柴油,1902
096年02月,高雄港,國外,日本,柴油,978
096年02月,高雄港,國外,越南,柴油,79929
096年02月,高雄港,國內,基隆港,燃料油,220000
