時間,貨物別,地區別,臺灣港口,重量(公噸)
105年07月,"鞋帽傘,羽毛及其製品,人造花",廣東鶴山,臺北港,0
105年07月,卑金屬及其製品,廣東東莞,臺北港,1
105年07月,卑金屬及其製品,廣東蓮花山,臺北港,7
105年07月,卑金屬及其製品,廣東穗港黃埔,臺北港,2
105年07月,卑金屬及其製品,廣東小欖,臺北港,0
105年07月,卑金屬及其製品,廣東中山,臺北港,0
105年07月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,3
105年07月,"機械用具電機設備,電視影像錄音機",廣東蓮花山,臺北港,4
105年07月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
105年07月,"機械用具電機設備,電視影像錄音機",廣東中山,臺北港,11
105年07月,車輛航空器船舶運輸設備,廣東蓮花山,臺北港,0
105年07月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
105年07月,車輛航空器船舶運輸設備,廣東中山,臺北港,0
105年07月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東窖心,臺北港,1
105年08月,"調製食品,飲料,煙酒類",福建福州,臺北港,0
105年08月,化學或有關工業產品,廣東東莞,臺北港,1
105年08月,化學或有關工業產品,福建福州,臺北港,0
105年08月,化學或有關工業產品,廣東江門,臺北港,1
105年08月,化學或有關工業產品,廣東石碣,臺北港,0
105年08月,塑膠橡膠及其製品,廣東石碣,臺北港,0
105年08月,塑膠橡膠及其製品,廣東汕頭,臺北港,2
105年08月,塑膠橡膠及其製品,廣東深圳,臺北港,0
105年08月,"木漿紙漿,紙及紙板及其製品",廣東石碣,臺北港,0
105年08月,紡織品及其製品,廣東鶴山,臺北港,0
105年08月,紡織品及其製品,江蘇連雲港,臺北港,1
105年08月,卑金屬及其製品,廣東黃埔,臺北港,2
105年08月,卑金屬及其製品,廣東江門,臺北港,0
105年08月,卑金屬及其製品,廣東蓮花山,臺北港,3
105年08月,卑金屬及其製品,廣東石碣,臺北港,0
105年08月,卑金屬及其製品,廣東小欖,臺北港,0
105年08月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,2
105年08月,"機械用具電機設備,電視影像錄音機",廣東佛山,臺北港,1
105年08月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺北港,4
105年08月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
105年08月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,7
105年08月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,2
105年08月,"機械用具電機設備,電視影像錄音機",山東青島,臺北港,1
105年08月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,1
105年08月,"機械用具電機設備,電視影像錄音機",廣東中山,臺北港,3
105年08月,車輛航空器船舶運輸設備,廣東黃埔,臺北港,0
105年08月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
105年08月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,0
105年09月,化學或有關工業產品,廣東深圳,臺北港,1
105年09月,塑膠橡膠及其製品,廣東石碣,臺北港,0
105年09月,"木漿紙漿,紙及紙板及其製品",上海,臺北港,2
105年09月,"木漿紙漿,紙及紙板及其製品",廣東石碣,臺北港,0
105年09月,紡織品及其製品,廣東鶴山,臺北港,0
105年09月,紡織品及其製品,江蘇連雲港,臺北港,1
105年09月,紡織品及其製品,廣東珠海,臺北港,3
105年09月,卑金屬及其製品,廣東石碣,臺北港,0
105年09月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺北港,0
105年09月,"機械用具電機設備,電視影像錄音機",廣東蓮花山,臺北港,1
105年09月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,12
105年09月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,1
105年09月,車輛航空器船舶運輸設備,廣東福田,臺北港,0
105年09月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
105年09月,車輛航空器船舶運輸設備,廣東珠海,臺北港,0
105年10月,塑膠橡膠及其製品,廣東公明,臺北港,1
105年10月,紡織品及其製品,廣東鶴山,臺北港,1
105年10月,紡織品及其製品,廣東珠海,臺北港,1
105年10月,卑金屬及其製品,廣東蓮花山,臺北港,4
105年10月,卑金屬及其製品,廣東鹽田,臺北港,1
105年10月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,5
105年10月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺北港,0
105年10月,"機械用具電機設備,電視影像錄音機",廣東惠州,臺北港,0
105年10月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
105年10月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,2
105年10月,車輛航空器船舶運輸設備,廣東廣州,臺北港,0
105年10月,車輛航空器船舶運輸設備,上海,臺北港,0
105年10月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
105年10月,車輛航空器船舶運輸設備,廣東珠海,臺北港,0
105年11月,塑膠橡膠及其製品,廣東公明,臺北港,1
105年11月,紡織品及其製品,江蘇連雲港,臺北港,0
105年11月,卑金屬及其製品,廣東東莞,臺北港,3
105年11月,卑金屬及其製品,廣東蓮花山,臺北港,2
105年11月,卑金屬及其製品,廣東穗港黃埔,臺北港,2
105年11月,卑金屬及其製品,廣東深圳,臺北港,3
105年11月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,2
105年11月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺北港,0
105年11月,"機械用具電機設備,電視影像錄音機",上海,臺北港,0
105年11月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,4
105年11月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,1
105年11月,"機械用具電機設備,電視影像錄音機",廣東中山,臺北港,2
105年11月,車輛航空器船舶運輸設備,北京,臺北港,0
105年11月,車輛航空器船舶運輸設備,廣東東莞,臺北港,0
105年11月,車輛航空器船舶運輸設備,廣東鶴山,臺北港,0
105年11月,車輛航空器船舶運輸設備,廣西柳州,臺北港,0
105年11月,車輛航空器船舶運輸設備,上海,臺北港,0
105年11月,車輛航空器船舶運輸設備,江蘇蘇州,臺北港,0
105年11月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
105年12月,化學或有關工業產品,廣東窖心,臺北港,3
105年12月,化學或有關工業產品,廣東石碣,臺北港,0
105年12月,塑膠橡膠及其製品,廣東東莞,臺北港,0
105年12月,塑膠橡膠及其製品,廣東石碣,臺北港,0
105年12月,"木漿紙漿,紙及紙板及其製品",廣東石碣,臺北港,0
105年12月,紡織品及其製品,廣東鶴山,臺北港,0
105年12月,紡織品及其製品,廣東珠海,臺北港,1
105年12月,卑金屬及其製品,廣東惠州,臺北港,0
105年12月,卑金屬及其製品,廣東江門,臺北港,8
105年12月,卑金屬及其製品,廣東蓮花山,臺北港,2
105年12月,卑金屬及其製品,廣東石碣,臺北港,0
105年12月,卑金屬及其製品,廣東深圳,臺北港,5
105年12月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,2
105年12月,"機械用具電機設備,電視影像錄音機",廣東惠州,臺北港,0
105年12月,"機械用具電機設備,電視影像錄音機",上海,臺北港,1
105年12月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,11
105年12月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
105年12月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,3
105年12月,車輛航空器船舶運輸設備,廣東東莞,臺北港,1
105年12月,車輛航空器船舶運輸設備,江蘇連雲港,臺北港,1
105年12月,車輛航空器船舶運輸設備,上海,臺北港,0
105年12月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
105年12月,車輛航空器船舶運輸設備,廣東珠海,臺北港,0
105年12月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東東莞,臺北港,0
106年01月,"調製食品,飲料,煙酒類",福建福州,臺北港,1
106年01月,化學或有關工業產品,廣東石碣,臺北港,0
106年01月,化學或有關工業產品,廣東深圳,臺北港,2
106年01月,塑膠橡膠及其製品,廣東石碣,臺北港,0
106年01月,"木漿紙漿,紙及紙板及其製品",上海,臺北港,6
106年01月,"木漿紙漿,紙及紙板及其製品",廣東石碣,臺北港,0
106年01月,紡織品及其製品,廣東鶴山,臺北港,1
106年01月,紡織品及其製品,江蘇連雲港,臺北港,0
106年01月,卑金屬及其製品,廣東東莞,臺北港,5
106年01月,卑金屬及其製品,廣東石碣,臺北港,0
106年01月,卑金屬及其製品,廣東珠海,臺北港,1
106年01月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,1
106年01月,"機械用具電機設備,電視影像錄音機",廣東三山,臺北港,0
106年01月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,10
106年01月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
106年01月,車輛航空器船舶運輸設備,廣東東莞,臺北港,2
106年01月,車輛航空器船舶運輸設備,廣東公明,臺北港,1
106年01月,車輛航空器船舶運輸設備,廣東鶴山,臺北港,0
106年01月,車輛航空器船舶運輸設備,廣東惠州,臺北港,0
106年01月,車輛航空器船舶運輸設備,上海,臺北港,0
106年02月,"調製食品,飲料,煙酒類",福建福州,臺北港,5
106年02月,化學或有關工業產品,廣東江門,臺北港,0
106年02月,塑膠橡膠及其製品,廣東公明,臺北港,1
106年02月,紡織品及其製品,廣東鶴山,臺北港,0
106年02月,卑金屬及其製品,廣東江門,臺北港,0
106年02月,卑金屬及其製品,廣東蓮花山,臺北港,3
106年02月,卑金屬及其製品,廣東小欖,臺北港,0
106年02月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,3
106年02月,"機械用具電機設備,電視影像錄音機",廣東惠州,臺北港,0
106年02月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
106年02月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
106年02月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,1
106年02月,車輛航空器船舶運輸設備,廣東廣州,臺北港,0
106年02月,車輛航空器船舶運輸設備,廣東東莞,臺北港,0
106年02月,車輛航空器船舶運輸設備,安徽合肥,臺北港,0
106年02月,車輛航空器船舶運輸設備,上海,臺北港,0
106年02月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
106年02月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,0
106年03月,化學或有關工業產品,廣東石碣,臺北港,0
106年03月,塑膠橡膠及其製品,廣東公明,臺北港,2
106年03月,塑膠橡膠及其製品,廣東石碣,臺北港,0
106年03月,紡織品及其製品,廣東廣州,臺北港,1
106年03月,紡織品及其製品,廣東鶴山,臺北港,1
106年03月,卑金屬及其製品,廣東黃埔,臺北港,2
106年03月,卑金屬及其製品,廣東石碣,臺北港,0
106年03月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,2
106年03月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺北港,0
106年03月,"機械用具電機設備,電視影像錄音機",上海,臺北港,2
106年03月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,8
106年03月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
106年03月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,1
106年03月,車輛航空器船舶運輸設備,遼寧大連,臺北港,0
106年03月,車輛航空器船舶運輸設備,福建福州,臺北港,1
106年03月,車輛航空器船舶運輸設備,廣東黃埔,臺北港,0
106年03月,車輛航空器船舶運輸設備,廣東蓮花山,臺北港,0
106年03月,車輛航空器船舶運輸設備,上海,臺北港,0
106年03月,車輛航空器船舶運輸設備,廣東石碣,臺北港,0
106年03月,車輛航空器船舶運輸設備,山東煙臺,臺北港,0
106年04月,"調製食品,飲料,煙酒類",廣東廣州,臺北港,0
106年04月,"調製食品,飲料,煙酒類",福建福州,臺北港,3
106年04月,化學或有關工業產品,廣東江門,臺北港,2
106年04月,化學或有關工業產品,廣東石碣,臺北港,0
106年04月,化學或有關工業產品,山東青島,臺北港,3
106年04月,塑膠橡膠及其製品,廣東公明,臺北港,1
106年04月,塑膠橡膠及其製品,廣東石碣,臺北港,0
106年04月,塑膠橡膠及其製品,廣東中山,臺北港,0
106年04月,"木漿紙漿,紙及紙板及其製品",廣東鶴山,臺北港,0
106年04月,"木漿紙漿,紙及紙板及其製品",廣東石碣,臺北港,0
106年04月,"木漿紙漿,紙及紙板及其製品",山東青島,臺北港,2
106年04月,紡織品及其製品,廣東東莞,臺北港,1
106年04月,紡織品及其製品,山東青島,臺北港,0
106年04月,"鞋帽傘,羽毛及其製品,人造花",廣東鶴山,臺北港,0
106年04月,卑金屬及其製品,廣東江門,臺北港,0
106年04月,卑金屬及其製品,廣東蓮花山,臺北港,2
106年04月,卑金屬及其製品,廣東石碣,臺北港,0
106年04月,卑金屬及其製品,山東青島,臺北港,0
106年04月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,3
106年04月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺北港,0
106年04月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
106年04月,"機械用具電機設備,電視影像錄音機",上海,臺北港,4
106年04月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,10
106年04月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,1
106年04月,"機械用具電機設備,電視影像錄音機",山東青島,臺北港,1
106年04月,"機械用具電機設備,電視影像錄音機",山東煙臺,臺北港,0
106年04月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,1
106年04月,車輛航空器船舶運輸設備,廣東東莞,臺北港,0
106年04月,車輛航空器船舶運輸設備,遼寧大連,臺北港,0
106年04月,車輛航空器船舶運輸設備,廣東江門,臺北港,0
106年04月,車輛航空器船舶運輸設備,上海,臺北港,0
106年04月,車輛航空器船舶運輸設備,山東青島,臺北港,1
106年04月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,0
106年05月,塑膠橡膠及其製品,廣東公明,臺北港,1
106年05月,塑膠橡膠及其製品,廣東容奇,臺北港,2
106年05月,"木漿紙漿,紙及紙板及其製品",廣東東莞,臺北港,0
106年05月,卑金屬及其製品,廣東黃埔,臺北港,2
106年05月,卑金屬及其製品,廣東蓮花山,臺北港,2
106年05月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,3
106年05月,"機械用具電機設備,電視影像錄音機",廣東黃埔,臺北港,2
106年05月,"機械用具電機設備,電視影像錄音機",福建江陰,臺北港,282
106年05月,"機械用具電機設備,電視影像錄音機",上海,臺北港,3
106年05月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,2
106年05月,車輛航空器船舶運輸設備,北京,臺北港,0
106年05月,車輛航空器船舶運輸設備,廣東廣州,臺北港,0
106年05月,車輛航空器船舶運輸設備,福建福州,臺北港,1
106年05月,車輛航空器船舶運輸設備,浙江杭州,臺北港,0
106年05月,車輛航空器船舶運輸設備,廣東鶴山,臺北港,0
106年05月,車輛航空器船舶運輸設備,上海,臺北港,0
106年05月,車輛航空器船舶運輸設備,江蘇蘇州,臺北港,0
106年05月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
106年05月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東東莞,臺北港,0
106年06月,化學或有關工業產品,廣東江門,臺北港,0
106年06月,塑膠橡膠及其製品,廣東江門,臺北港,1
106年06月,塑膠橡膠及其製品,廣東蓮花山,臺北港,3
106年06月,塑膠橡膠及其製品,福建馬尾,臺北港,0
106年06月,"木漿紙漿,紙及紙板及其製品",廣東江門,臺北港,0
106年06月,卑金屬及其製品,廣東東莞,臺北港,1
106年06月,卑金屬及其製品,廣東黃埔,臺北港,3
106年06月,卑金屬及其製品,廣東江門,臺北港,0
106年06月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,2
106年06月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
106年06月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,1
106年06月,車輛航空器船舶運輸設備,廣東廣州,臺北港,0
106年06月,車輛航空器船舶運輸設備,重慶,臺北港,0
106年06月,車輛航空器船舶運輸設備,廣東鶴山,臺北港,0
106年06月,車輛航空器船舶運輸設備,廣東江門,臺北港,0
106年06月,車輛航空器船舶運輸設備,上海,臺北港,0
106年06月,車輛航空器船舶運輸設備,遼寧瀋陽,臺北港,0
106年06月,車輛航空器船舶運輸設備,廣東深圳,臺北港,1
106年06月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,1
106年07月,化學或有關工業產品,廣東江門,臺北港,0
106年07月,化學或有關工業產品,廣東窖心,臺北港,3
106年07月,塑膠橡膠及其製品,廣東公明,臺北港,1
106年07月,塑膠橡膠及其製品,廣東珠海,臺北港,2
106年07月,紡織品及其製品,廣東東莞,臺北港,1
106年07月,紡織品及其製品,廣東鶴山,臺北港,0
106年07月,紡織品及其製品,江蘇連雲港,臺北港,1
106年07月,卑金屬及其製品,廣東東莞,臺北港,3
106年07月,卑金屬及其製品,廣東江門,臺北港,0
106年07月,卑金屬及其製品,廣東蓮花山,臺北港,2
106年07月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,3
106年07月,"機械用具電機設備,電視影像錄音機",福建江陰,臺北港,148
106年07月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
106年07月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
106年07月,車輛航空器船舶運輸設備,福建福州,臺北港,0
106年07月,車輛航空器船舶運輸設備,浙江杭州,臺北港,0
106年07月,車輛航空器船舶運輸設備,上海,臺北港,0
106年07月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
106年07月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東黃埔,臺北港,0
106年07月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,1
106年07月,"光學照相電影計量檢查儀器,鐘錶樂器",山東威海,臺北港,0
106年08月,"調製食品,飲料,煙酒類",福建福州,臺北港,1
106年08月,化學或有關工業產品,上海,臺北港,17
106年08月,塑膠橡膠及其製品,廣東公明,臺北港,2
106年08月,紡織品及其製品,廣東深圳,臺北港,0
106年08月,卑金屬及其製品,廣東東莞,臺北港,3
106年08月,卑金屬及其製品,廣東黃埔,臺北港,2
106年08月,卑金屬及其製品,廣東珠海,臺北港,0
106年08月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,2
106年08月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,1
106年08月,車輛航空器船舶運輸設備,廣東廣州,臺北港,0
106年08月,車輛航空器船舶運輸設備,上海,臺北港,0
106年08月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
106年09月,"調製食品,飲料,煙酒類",福建福州,臺北港,2
106年09月,"調製食品,飲料,煙酒類",山東煙臺,臺北港,0
106年09月,化學或有關工業產品,廣東石碣,臺北港,0
106年09月,塑膠橡膠及其製品,廣東石碣,臺北港,1
106年09月,紡織品及其製品,廣東鶴山,臺北港,0
106年09月,紡織品及其製品,福建馬尾,臺北港,0
106年09月,卑金屬及其製品,廣東石碣,臺北港,0
106年09月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,4
106年09月,"機械用具電機設備,電視影像錄音機",上海,臺北港,4
106年09月,"機械用具電機設備,電視影像錄音機",廣東三山,臺北港,0
106年09月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,6
106年09月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東東莞,臺北港,0
106年09月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺北港,1
106年10月,化學或有關工業產品,廣東江門,臺北港,0
106年10月,塑膠橡膠及其製品,廣東公明,臺北港,1
106年10月,塑膠橡膠及其製品,廣東江門,臺北港,0
106年10月,塑膠橡膠及其製品,廣東新會,臺北港,4
106年10月,"木漿紙漿,紙及紙板及其製品",廣東江門,臺北港,0
106年10月,紡織品及其製品,廣東東莞,臺北港,1
106年10月,紡織品及其製品,廣東鶴山,臺北港,0
106年10月,紡織品及其製品,廣東容奇,臺北港,1
106年10月,紡織品及其製品,廣東穗港黃埔,臺北港,1
106年10月,卑金屬及其製品,廣東東莞,臺北港,3
106年10月,卑金屬及其製品,廣東黃埔,臺北港,2
106年10月,卑金屬及其製品,廣東江門,臺北港,0
106年10月,卑金屬及其製品,廣東中山,臺北港,5
106年10月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,2
106年10月,"機械用具電機設備,電視影像錄音機",廣東公明,臺北港,0
106年10月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
106年10月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,1
106年10月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,1
106年10月,"機械用具電機設備,電視影像錄音機",廣東中山,臺北港,0
106年10月,車輛航空器船舶運輸設備,廣東東莞,臺北港,0
106年10月,車輛航空器船舶運輸設備,安徽合肥,臺北港,0
106年10月,車輛航空器船舶運輸設備,廣東江門,臺北港,0
106年10月,車輛航空器船舶運輸設備,廣東容奇,臺北港,0
106年10月,車輛航空器船舶運輸設備,上海,臺北港,0
106年10月,車輛航空器船舶運輸設備,廣東深圳,臺北港,1
106年10月,車輛航空器船舶運輸設備,湖北武漢,臺北港,0
106年10月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,1
106年11月,"調製食品,飲料,煙酒類",福建福州,臺北港,1
106年11月,化學或有關工業產品,廣東江門,臺北港,0
106年11月,化學或有關工業產品,廣東窖心,臺北港,2
106年11月,"石料水泥石棉等材料之製品,陶瓷,玻璃",廣東深圳,臺北港,0
106年11月,卑金屬及其製品,廣東江門,臺北港,0
106年11月,卑金屬及其製品,廣東深圳,臺北港,4
106年11月,卑金屬及其製品,廣東小欖,臺北港,0
106年11月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,2
106年11月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
106年11月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,2
106年11月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,1
106年11月,車輛航空器船舶運輸設備,北京,臺北港,0
106年11月,車輛航空器船舶運輸設備,福建福州,臺北港,0
106年11月,車輛航空器船舶運輸設備,廣東江門,臺北港,0
106年11月,車輛航空器船舶運輸設備,廣東深圳,臺北港,1
106年11月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東黃埔,臺北港,0
106年11月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,1
106年12月,植物產品,廣東深圳,臺北港,0
106年12月,"調製食品,飲料,煙酒類",福建福州,臺北港,2
106年12月,化學或有關工業產品,江蘇常州,臺北港,3597
106年12月,化學或有關工業產品,廣東江門,臺北港,0
106年12月,化學或有關工業產品,浙江乍浦,臺北港,2013
106年12月,塑膠橡膠及其製品,廣東江門,臺北港,1
106年12月,塑膠橡膠及其製品,廣東深圳,臺北港,0
106年12月,"木漿紙漿,紙及紙板及其製品",廣東江門,臺北港,0
106年12月,"石料水泥石棉等材料之製品,陶瓷,玻璃",廣東深圳,臺北港,1
106年12月,卑金屬及其製品,廣東東莞,臺北港,0
106年12月,卑金屬及其製品,廣東黃埔,臺北港,2
106年12月,卑金屬及其製品,廣東江門,臺北港,0
106年12月,卑金屬及其製品,廣東蓮花山,臺北港,3
106年12月,卑金屬及其製品,廣東深圳,臺北港,1
106年12月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,2
106年12月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
106年12月,"機械用具電機設備,電視影像錄音機",甘肅－－,臺北港,0
106年12月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
106年12月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,3
106年12月,車輛航空器船舶運輸設備,廣東東莞,臺北港,0
106年12月,車輛航空器船舶運輸設備,福建福州,臺北港,0
106年12月,車輛航空器船舶運輸設備,廣東江門,臺北港,0
106年12月,車輛航空器船舶運輸設備,廣東南沙,臺北港,0
106年12月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
106年12月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,0
107年01月,"調製食品,飲料,煙酒類",福建福州,臺北港,1
107年01月,化學或有關工業產品,廣東黃埔,臺北港,0
107年01月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
107年01月,"機械用具電機設備,電視影像錄音機",廣東北滘,臺北港,2
107年01月,車輛航空器船舶運輸設備,福建福州,臺北港,1
107年01月,車輛航空器船舶運輸設備,廣東,臺北港,0
107年01月,車輛航空器船舶運輸設備,上海,臺北港,0
107年01月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
107年01月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東黃埔,臺北港,0
107年02月,植物產品,福建北茭,臺北港,0
107年02月,"調製食品,飲料,煙酒類",福建福州,臺北港,1
107年02月,化學或有關工業產品,江蘇常州,臺北港,5148
107年02月,化學或有關工業產品,福建江陰,臺北港,5249
107年02月,卑金屬及其製品,廣東東莞,臺北港,1
107年03月,"調製食品,飲料,煙酒類",福建福州,臺北港,2
107年03月,化學或有關工業產品,江蘇常州,臺北港,10395
107年03月,化學或有關工業產品,廣東石碣,臺北港,0
107年03月,塑膠橡膠及其製品,廣東惠州,臺北港,1
107年03月,塑膠橡膠及其製品,廣東石碣,臺北港,1
107年03月,"木漿紙漿,紙及紙板及其製品",廣東石碣,臺北港,0
107年03月,"木漿紙漿,紙及紙板及其製品",廣東深圳,臺北港,0
107年03月,"木漿紙漿,紙及紙板及其製品",廣東小欖,臺北港,1
107年03月,紡織品及其製品,廣東惠州,臺北港,0
107年03月,紡織品及其製品,廣東黃埔新港,臺北港,0
107年03月,紡織品及其製品,廣東石碣,臺北港,0
107年03月,卑金屬及其製品,廣東黃埔,臺北港,2
107年03月,卑金屬及其製品,上海,臺北港,0
107年03月,卑金屬及其製品,廣東石碣,臺北港,1
107年03月,卑金屬及其製品,廣東小欖,臺北港,1
107年03月,"機械用具電機設備,電視影像錄音機",廣東廣州,臺北港,0
107年03月,"機械用具電機設備,電視影像錄音機",上海,臺北港,1
107年03月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,3
107年03月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,1
107年03月,車輛航空器船舶運輸設備,廣東廣州,臺北港,0
107年03月,車輛航空器船舶運輸設備,上海,臺北港,0
107年03月,車輛航空器船舶運輸設備,遼寧瀋陽,臺北港,0
107年03月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
107年03月,"家具玩具運動用品,雜項製品",廣東惠州,臺北港,0
107年03月,"家具玩具運動用品,雜項製品",上海,臺北港,0
107年04月,化學或有關工業產品,江蘇常州,臺北港,15005
107年04月,化學或有關工業產品,廣東江門,臺北港,0
107年04月,塑膠橡膠及其製品,廣東惠州,臺北港,0
107年04月,塑膠橡膠及其製品,廣東江門,臺北港,1
107年04月,"木漿紙漿,紙及紙板及其製品",廣東江門,臺北港,0
107年04月,紡織品及其製品,廣東惠州,臺北港,0
107年04月,卑金屬及其製品,廣東黃埔,臺北港,3
107年04月,卑金屬及其製品,廣東江門,臺北港,0
107年04月,"機械用具電機設備,電視影像錄音機",上海,臺北港,1
107年04月,車輛航空器船舶運輸設備,北京,臺北港,0
107年04月,車輛航空器船舶運輸設備,廣東惠州,臺北港,0
107年04月,車輛航空器船舶運輸設備,廣東江門,臺北港,0
107年04月,車輛航空器船舶運輸設備,江蘇連雲港,臺北港,0
107年04月,車輛航空器船舶運輸設備,上海,臺北港,0
107年04月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
107年04月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,0
107年04月,"家具玩具運動用品,雜項製品",廣東惠州,臺北港,0
107年06月,化學或有關工業產品,江蘇常州,臺北港,5093
107年06月,化學或有關工業產品,上海,臺北港,4
107年06月,"機械用具電機設備,電視影像錄音機",上海,臺北港,2
