時間,地區別,臺灣港口,空實櫃別,貨櫃尺寸,貨櫃量
104年06月,歐洲其他,臺北港,實櫃,40呎,123
104年06月,烏克蘭,臺北港,實櫃,20呎,3
104年06月,烏克蘭,臺北港,實櫃,40呎,1
104年06月,美國,臺北港,實櫃,20呎,857
104年06月,美國,臺北港,實櫃,40呎,1425
104年06月,美國,臺北港,實櫃,45呎,5
104年06月,越南,臺北港,實櫃,20呎,341
104年06月,越南,臺北港,實櫃,40呎,320
104年06月,南非,臺北港,實櫃,40呎,1
104年07月,亞洲其他,臺北港,實櫃,20呎,201
104年07月,亞洲其他,臺北港,實櫃,40呎,134
104年07月,阿拉伯聯合大公國,臺北港,實櫃,20呎,87
104年07月,阿拉伯聯合大公國,臺北港,實櫃,40呎,50
104年07月,阿根廷,臺北港,實櫃,20呎,7
104年07月,阿根廷,臺北港,實櫃,40呎,15
104年07月,澳洲,臺北港,實櫃,20呎,9
104年07月,澳洲,臺北港,實櫃,40呎,5
104年07月,孟加拉,臺北港,實櫃,20呎,8
104年07月,孟加拉,臺北港,實櫃,40呎,49
104年07月,比利時,臺北港,實櫃,20呎,6
104年07月,比利時,臺北港,實櫃,40呎,3
104年07月,巴林,臺北港,實櫃,20呎,23
104年07月,巴林,臺北港,實櫃,40呎,2
104年07月,汶萊,臺北港,實櫃,20呎,8
104年07月,巴西,臺北港,實櫃,20呎,11
104年07月,巴西,臺北港,實櫃,40呎,22
104年07月,中美洲其他,臺北港,實櫃,40呎,1
104年07月,加拿大,臺北港,實櫃,20呎,1
104年07月,瑞士,臺北港,實櫃,20呎,2
104年07月,瑞士,臺北港,實櫃,40呎,3
104年07月,智利,臺北港,實櫃,40呎,2
104年07月,中國大陸,臺北港,實櫃,20呎,668
104年07月,中國大陸,臺北港,實櫃,40呎,475
104年07月,中國大陸,臺北港,實櫃,45呎,3
104年07月,德國,臺北港,實櫃,20呎,122
104年07月,德國,臺北港,實櫃,40呎,54
104年07月,多明尼加,臺北港,實櫃,40呎,1
104年07月,愛沙尼亞,臺北港,實櫃,20呎,4
104年07月,埃及,臺北港,實櫃,20呎,284
104年07月,埃及,臺北港,實櫃,40呎,139
104年07月,西班牙,臺北港,實櫃,20呎,5
104年07月,西班牙,臺北港,實櫃,40呎,3
104年07月,非洲其他,臺北港,實櫃,20呎,51
104年07月,非洲其他,臺北港,實櫃,40呎,31
104年07月,芬蘭,臺北港,實櫃,20呎,17
104年07月,芬蘭,臺北港,實櫃,40呎,7
104年07月,法國,臺北港,實櫃,20呎,65
104年07月,法國,臺北港,實櫃,40呎,34
104年07月,英國,臺北港,實櫃,20呎,48
104年07月,英國,臺北港,實櫃,40呎,69
104年07月,香港,臺北港,實櫃,20呎,376
104年07月,香港,臺北港,實櫃,40呎,415
104年07月,印尼,臺北港,實櫃,20呎,81
104年07月,印尼,臺北港,實櫃,40呎,19
104年07月,印度,臺北港,實櫃,20呎,77
104年07月,印度,臺北港,實櫃,40呎,31
104年07月,伊朗,臺北港,實櫃,20呎,1
104年07月,伊朗,臺北港,實櫃,40呎,4
104年07月,義大利,臺北港,實櫃,20呎,75
104年07月,義大利,臺北港,實櫃,40呎,35
104年07月,約旦,臺北港,實櫃,20呎,57
104年07月,約旦,臺北港,實櫃,40呎,54
104年07月,日本,臺北港,實櫃,20呎,1683
104年07月,日本,臺北港,實櫃,40呎,1124
104年07月,高棉,臺北港,實櫃,20呎,3
104年07月,韓國,臺北港,實櫃,20呎,530
104年07月,韓國,臺北港,實櫃,40呎,369
104年07月,科威特,臺北港,實櫃,20呎,44
104年07月,科威特,臺北港,實櫃,40呎,5
104年07月,斯里蘭卡,臺北港,實櫃,20呎,100
104年07月,斯里蘭卡,臺北港,實櫃,40呎,58
104年07月,馬紹爾群島,臺北港,實櫃,20呎,10
104年07月,緬甸,臺北港,實櫃,20呎,33
104年07月,緬甸,臺北港,實櫃,40呎,50
104年07月,墨西哥,臺北港,實櫃,20呎,8
104年07月,墨西哥,臺北港,實櫃,40呎,19
104年07月,馬來西亞,臺北港,實櫃,20呎,518
104年07月,馬來西亞,臺北港,實櫃,40呎,305
104年07月,奈及利亞,臺北港,實櫃,20呎,1
104年07月,奈及利亞,臺北港,實櫃,40呎,1
104年07月,荷蘭,臺北港,實櫃,20呎,59
104年07月,荷蘭,臺北港,實櫃,40呎,32
104年07月,阿曼,臺北港,實櫃,20呎,3
104年07月,阿曼,臺北港,實櫃,40呎,5
104年07月,大洋洲其他,臺北港,實櫃,20呎,4
104年07月,大洋洲其他,臺北港,實櫃,40呎,2
104年07月,秘魯,臺北港,實櫃,20呎,1
104年07月,秘魯,臺北港,實櫃,40呎,3
104年07月,菲律賓,臺北港,實櫃,20呎,39
104年07月,菲律賓,臺北港,實櫃,40呎,22
104年07月,巴基斯坦,臺北港,實櫃,20呎,7
104年07月,巴基斯坦,臺北港,實櫃,40呎,5
104年07月,卡達,臺北港,實櫃,20呎,8
104年07月,卡達,臺北港,實櫃,40呎,1
104年07月,俄羅斯,臺北港,實櫃,20呎,37
104年07月,俄羅斯,臺北港,實櫃,40呎,15
104年07月,南美洲其他,臺北港,實櫃,20呎,7
104年07月,南美洲其他,臺北港,實櫃,40呎,4
104年07月,沙烏地阿拉伯,臺北港,實櫃,20呎,371
104年07月,沙烏地阿拉伯,臺北港,實櫃,40呎,296
104年07月,瑞典,臺北港,實櫃,20呎,5
104年07月,瑞典,臺北港,實櫃,40呎,18
104年07月,新加坡,臺北港,實櫃,20呎,222
104年07月,新加坡,臺北港,實櫃,40呎,83
104年07月,敘利亞,臺北港,實櫃,40呎,1
104年07月,泰國,臺北港,實櫃,20呎,308
104年07月,泰國,臺北港,實櫃,40呎,261
104年07月,土耳其,臺北港,實櫃,20呎,109
104年07月,土耳其,臺北港,實櫃,40呎,73
104年07月,歐洲其他,臺北港,實櫃,20呎,100
104年07月,歐洲其他,臺北港,實櫃,40呎,78
104年07月,烏克蘭,臺北港,實櫃,20呎,1
104年07月,美國,臺北港,實櫃,20呎,770
104年07月,美國,臺北港,實櫃,40呎,2060
104年07月,美國,臺北港,實櫃,45呎,1
104年07月,越南,臺北港,實櫃,20呎,375
104年07月,越南,臺北港,實櫃,40呎,238
104年07月,葉門,臺北港,實櫃,20呎,2
104年07月,葉門,臺北港,實櫃,40呎,3
104年07月,南非,臺北港,實櫃,20呎,2
104年07月,南非,臺北港,實櫃,40呎,1
104年08月,亞洲其他,臺北港,實櫃,20呎,144
104年08月,亞洲其他,臺北港,實櫃,40呎,72
104年08月,阿拉伯聯合大公國,臺北港,實櫃,20呎,77
104年08月,阿拉伯聯合大公國,臺北港,實櫃,40呎,55
104年08月,阿根廷,臺北港,實櫃,20呎,3
104年08月,阿根廷,臺北港,實櫃,40呎,12
104年08月,澳洲,臺北港,實櫃,20呎,2
104年08月,澳洲,臺北港,實櫃,40呎,3
104年08月,孟加拉,臺北港,實櫃,20呎,8
104年08月,孟加拉,臺北港,實櫃,40呎,36
104年08月,比利時,臺北港,實櫃,20呎,1
104年08月,比利時,臺北港,實櫃,40呎,10
104年08月,汶萊,臺北港,實櫃,20呎,4
104年08月,巴西,臺北港,實櫃,20呎,16
104年08月,巴西,臺北港,實櫃,40呎,8
104年08月,中美洲其他,臺北港,實櫃,20呎,2
104年08月,中美洲其他,臺北港,實櫃,40呎,2
104年08月,加拿大,臺北港,實櫃,40呎,1
104年08月,瑞士,臺北港,實櫃,20呎,2
104年08月,瑞士,臺北港,實櫃,40呎,3
104年08月,中國大陸,臺北港,實櫃,20呎,757
104年08月,中國大陸,臺北港,實櫃,40呎,491
104年08月,中國大陸,臺北港,實櫃,45呎,10
104年08月,德國,臺北港,實櫃,20呎,102
104年08月,德國,臺北港,實櫃,40呎,76
104年08月,多明尼加,臺北港,實櫃,40呎,2
104年08月,愛沙尼亞,臺北港,實櫃,20呎,1
104年08月,愛沙尼亞,臺北港,實櫃,40呎,7
104年08月,埃及,臺北港,實櫃,20呎,210
104年08月,埃及,臺北港,實櫃,40呎,72
104年08月,西班牙,臺北港,實櫃,20呎,3
104年08月,西班牙,臺北港,實櫃,40呎,2
104年08月,非洲其他,臺北港,實櫃,20呎,9
104年08月,非洲其他,臺北港,實櫃,40呎,24
104年08月,芬蘭,臺北港,實櫃,20呎,14
104年08月,芬蘭,臺北港,實櫃,40呎,3
104年08月,法國,臺北港,實櫃,20呎,47
104年08月,法國,臺北港,實櫃,40呎,31
104年08月,英國,臺北港,實櫃,20呎,53
104年08月,英國,臺北港,實櫃,40呎,100
104年08月,香港,臺北港,實櫃,20呎,294
104年08月,香港,臺北港,實櫃,40呎,357
104年08月,印尼,臺北港,實櫃,20呎,69
104年08月,印尼,臺北港,實櫃,40呎,31
104年08月,印度,臺北港,實櫃,20呎,142
104年08月,印度,臺北港,實櫃,40呎,41
104年08月,伊朗,臺北港,實櫃,20呎,3
104年08月,伊朗,臺北港,實櫃,40呎,20
104年08月,義大利,臺北港,實櫃,20呎,56
104年08月,義大利,臺北港,實櫃,40呎,28
104年08月,約旦,臺北港,實櫃,20呎,49
104年08月,約旦,臺北港,實櫃,40呎,39
104年08月,日本,臺北港,實櫃,20呎,1572
104年08月,日本,臺北港,實櫃,40呎,1188
104年08月,高棉,臺北港,實櫃,20呎,1
104年08月,韓國,臺北港,實櫃,20呎,548
104年08月,韓國,臺北港,實櫃,40呎,461
104年08月,科威特,臺北港,實櫃,20呎,7
104年08月,科威特,臺北港,實櫃,40呎,14
104年08月,寮國,臺北港,實櫃,40呎,1
104年08月,斯里蘭卡,臺北港,實櫃,20呎,114
104年08月,斯里蘭卡,臺北港,實櫃,40呎,57
104年08月,緬甸,臺北港,實櫃,20呎,37
104年08月,緬甸,臺北港,實櫃,40呎,36
104年08月,墨西哥,臺北港,實櫃,20呎,9
104年08月,墨西哥,臺北港,實櫃,40呎,20
104年08月,馬來西亞,臺北港,實櫃,20呎,566
104年08月,馬來西亞,臺北港,實櫃,40呎,415
104年08月,荷蘭,臺北港,實櫃,20呎,51
104年08月,荷蘭,臺北港,實櫃,40呎,45
104年08月,阿曼,臺北港,實櫃,20呎,5
104年08月,大洋洲其他,臺北港,實櫃,20呎,5
104年08月,大洋洲其他,臺北港,實櫃,40呎,1
104年08月,秘魯,臺北港,實櫃,20呎,2
104年08月,秘魯,臺北港,實櫃,40呎,5
104年08月,菲律賓,臺北港,實櫃,20呎,26
104年08月,菲律賓,臺北港,實櫃,40呎,33
104年08月,巴基斯坦,臺北港,實櫃,20呎,89
104年08月,巴基斯坦,臺北港,實櫃,40呎,21
104年08月,波多黎各,臺北港,實櫃,20呎,1
104年08月,卡達,臺北港,實櫃,20呎,11
104年08月,卡達,臺北港,實櫃,40呎,2
104年08月,俄羅斯,臺北港,實櫃,20呎,13
104年08月,俄羅斯,臺北港,實櫃,40呎,12
104年08月,南美洲其他,臺北港,實櫃,20呎,2
104年08月,南美洲其他,臺北港,實櫃,40呎,4
104年08月,沙烏地阿拉伯,臺北港,實櫃,20呎,280
104年08月,沙烏地阿拉伯,臺北港,實櫃,40呎,241
104年08月,瑞典,臺北港,實櫃,20呎,3
104年08月,瑞典,臺北港,實櫃,40呎,18
104年08月,新加坡,臺北港,實櫃,20呎,243
104年08月,新加坡,臺北港,實櫃,40呎,82
104年08月,敘利亞,臺北港,實櫃,20呎,4
104年08月,敘利亞,臺北港,實櫃,40呎,4
104年08月,泰國,臺北港,實櫃,20呎,319
104年08月,泰國,臺北港,實櫃,40呎,267
104年08月,土耳其,臺北港,實櫃,20呎,58
104年08月,土耳其,臺北港,實櫃,40呎,35
104年08月,歐洲其他,臺北港,實櫃,20呎,142
104年08月,歐洲其他,臺北港,實櫃,40呎,71
104年08月,美國,臺北港,實櫃,20呎,774
104年08月,美國,臺北港,實櫃,40呎,1783
104年08月,美國,臺北港,實櫃,45呎,3
104年08月,越南,臺北港,實櫃,20呎,371
104年08月,越南,臺北港,實櫃,40呎,301
104年08月,南非,臺北港,實櫃,20呎,1
104年08月,南非,臺北港,實櫃,40呎,1
104年09月,亞洲其他,臺北港,實櫃,20呎,232
104年09月,亞洲其他,臺北港,實櫃,40呎,116
104年09月,阿拉伯聯合大公國,臺北港,實櫃,20呎,113
104年09月,阿拉伯聯合大公國,臺北港,實櫃,40呎,74
104年09月,阿根廷,臺北港,實櫃,20呎,9
104年09月,阿根廷,臺北港,實櫃,40呎,23
104年09月,澳洲,臺北港,實櫃,20呎,5
104年09月,澳洲,臺北港,實櫃,40呎,18
104年09月,孟加拉,臺北港,實櫃,20呎,3
104年09月,孟加拉,臺北港,實櫃,40呎,40
104年09月,比利時,臺北港,實櫃,20呎,4
104年09月,比利時,臺北港,實櫃,40呎,20
104年09月,巴林,臺北港,實櫃,20呎,1
104年09月,巴林,臺北港,實櫃,40呎,1
104年09月,汶萊,臺北港,實櫃,20呎,6
104年09月,巴西,臺北港,實櫃,20呎,20
104年09月,巴西,臺北港,實櫃,40呎,15
104年09月,中美洲其他,臺北港,實櫃,20呎,1
104年09月,瑞士,臺北港,實櫃,20呎,1
104年09月,瑞士,臺北港,實櫃,40呎,1
104年09月,象牙海岸,臺北港,實櫃,20呎,2
104年09月,中國大陸,臺北港,實櫃,20呎,488
104年09月,中國大陸,臺北港,實櫃,40呎,524
104年09月,中國大陸,臺北港,實櫃,45呎,22
104年09月,德國,臺北港,實櫃,20呎,188
104年09月,德國,臺北港,實櫃,40呎,75
104年09月,愛沙尼亞,臺北港,實櫃,20呎,1
104年09月,愛沙尼亞,臺北港,實櫃,40呎,4
104年09月,埃及,臺北港,實櫃,20呎,276
104年09月,埃及,臺北港,實櫃,40呎,120
104年09月,西班牙,臺北港,實櫃,20呎,5
104年09月,西班牙,臺北港,實櫃,40呎,10
104年09月,非洲其他,臺北港,實櫃,20呎,19
104年09月,非洲其他,臺北港,實櫃,40呎,24
104年09月,芬蘭,臺北港,實櫃,20呎,57
104年09月,芬蘭,臺北港,實櫃,40呎,15
104年09月,法國,臺北港,實櫃,20呎,72
104年09月,法國,臺北港,實櫃,40呎,47
104年09月,英國,臺北港,實櫃,20呎,112
104年09月,英國,臺北港,實櫃,40呎,106
104年09月,香港,臺北港,實櫃,20呎,260
104年09月,香港,臺北港,實櫃,40呎,321
104年09月,印尼,臺北港,實櫃,20呎,52
104年09月,印尼,臺北港,實櫃,40呎,14
104年09月,印度,臺北港,實櫃,20呎,79
104年09月,印度,臺北港,實櫃,40呎,27
104年09月,伊朗,臺北港,實櫃,20呎,30
104年09月,伊朗,臺北港,實櫃,40呎,12
104年09月,義大利,臺北港,實櫃,20呎,74
104年09月,義大利,臺北港,實櫃,40呎,21
104年09月,約旦,臺北港,實櫃,20呎,74
104年09月,約旦,臺北港,實櫃,40呎,73
104年09月,日本,臺北港,實櫃,20呎,1445
104年09月,日本,臺北港,實櫃,40呎,996
104年09月,高棉,臺北港,實櫃,20呎,1
104年09月,高棉,臺北港,實櫃,40呎,1
104年09月,韓國,臺北港,實櫃,20呎,556
104年09月,韓國,臺北港,實櫃,40呎,367
104年09月,科威特,臺北港,實櫃,20呎,5
104年09月,科威特,臺北港,實櫃,40呎,16
104年09月,寮國,臺北港,實櫃,40呎,1
104年09月,斯里蘭卡,臺北港,實櫃,20呎,124
104年09月,斯里蘭卡,臺北港,實櫃,40呎,97
104年09月,緬甸,臺北港,實櫃,20呎,39
104年09月,緬甸,臺北港,實櫃,40呎,37
104年09月,墨西哥,臺北港,實櫃,20呎,3
104年09月,墨西哥,臺北港,實櫃,40呎,26
104年09月,馬來西亞,臺北港,實櫃,20呎,530
104年09月,馬來西亞,臺北港,實櫃,40呎,396
104年09月,奈及利亞,臺北港,實櫃,20呎,1
104年09月,奈及利亞,臺北港,實櫃,40呎,1
104年09月,荷蘭,臺北港,實櫃,20呎,80
104年09月,荷蘭,臺北港,實櫃,40呎,87
104年09月,阿曼,臺北港,實櫃,20呎,4
104年09月,大洋洲其他,臺北港,實櫃,20呎,6
104年09月,大洋洲其他,臺北港,實櫃,40呎,1
104年09月,菲律賓,臺北港,實櫃,20呎,25
104年09月,菲律賓,臺北港,實櫃,40呎,61
104年09月,巴基斯坦,臺北港,實櫃,20呎,16
104年09月,巴基斯坦,臺北港,實櫃,40呎,6
104年09月,波多黎各,臺北港,實櫃,40呎,2
104年09月,卡達,臺北港,實櫃,20呎,5
104年09月,俄羅斯,臺北港,實櫃,20呎,25
104年09月,俄羅斯,臺北港,實櫃,40呎,32
104年09月,南美洲其他,臺北港,實櫃,20呎,2
104年09月,沙烏地阿拉伯,臺北港,實櫃,20呎,210
104年09月,沙烏地阿拉伯,臺北港,實櫃,40呎,220
104年09月,瑞典,臺北港,實櫃,20呎,8
104年09月,瑞典,臺北港,實櫃,40呎,21
104年09月,新加坡,臺北港,實櫃,20呎,221
104年09月,新加坡,臺北港,實櫃,40呎,62
104年09月,敘利亞,臺北港,實櫃,20呎,2
104年09月,敘利亞,臺北港,實櫃,40呎,3
104年09月,泰國,臺北港,實櫃,20呎,261
104年09月,泰國,臺北港,實櫃,40呎,272
104年09月,土耳其,臺北港,實櫃,20呎,165
104年09月,土耳其,臺北港,實櫃,40呎,155
104年09月,歐洲其他,臺北港,實櫃,20呎,201
104年09月,歐洲其他,臺北港,實櫃,40呎,131
104年09月,烏克蘭,臺北港,實櫃,40呎,2
104年09月,美國,臺北港,實櫃,20呎,622
104年09月,美國,臺北港,實櫃,40呎,1721
104年09月,越南,臺北港,實櫃,20呎,333
104年09月,越南,臺北港,實櫃,40呎,260
104年10月,亞洲其他,臺北港,實櫃,20呎,124
104年10月,亞洲其他,臺北港,實櫃,40呎,99
104年10月,阿拉伯聯合大公國,臺北港,實櫃,20呎,71
104年10月,阿拉伯聯合大公國,臺北港,實櫃,40呎,78
104年10月,阿根廷,臺北港,實櫃,20呎,23
104年10月,阿根廷,臺北港,實櫃,40呎,25
104年10月,澳洲,臺北港,實櫃,20呎,1
104年10月,澳洲,臺北港,實櫃,40呎,2
104年10月,孟加拉,臺北港,實櫃,20呎,4
104年10月,孟加拉,臺北港,實櫃,40呎,13
104年10月,比利時,臺北港,實櫃,20呎,25
104年10月,比利時,臺北港,實櫃,40呎,12
104年10月,巴林,臺北港,實櫃,20呎,10
104年10月,巴林,臺北港,實櫃,40呎,1
104年10月,汶萊,臺北港,實櫃,20呎,11
104年10月,巴西,臺北港,實櫃,20呎,6
104年10月,巴西,臺北港,實櫃,40呎,9
104年10月,中美洲其他,臺北港,實櫃,20呎,2
104年10月,加拿大,臺北港,實櫃,40呎,1
104年10月,瑞士,臺北港,實櫃,40呎,2
104年10月,象牙海岸,臺北港,實櫃,40呎,2
104年10月,中國大陸,臺北港,實櫃,20呎,711
104年10月,中國大陸,臺北港,實櫃,40呎,600
104年10月,中國大陸,臺北港,實櫃,45呎,6
104年10月,德國,臺北港,實櫃,20呎,153
104年10月,德國,臺北港,實櫃,40呎,39
104年10月,多明尼加,臺北港,實櫃,20呎,1
104年10月,愛沙尼亞,臺北港,實櫃,20呎,2
104年10月,愛沙尼亞,臺北港,實櫃,40呎,4
104年10月,埃及,臺北港,實櫃,20呎,142
104年10月,埃及,臺北港,實櫃,40呎,55
104年10月,西班牙,臺北港,實櫃,20呎,4
104年10月,西班牙,臺北港,實櫃,40呎,4
104年10月,非洲其他,臺北港,實櫃,20呎,13
104年10月,非洲其他,臺北港,實櫃,40呎,23
104年10月,芬蘭,臺北港,實櫃,20呎,8
104年10月,芬蘭,臺北港,實櫃,40呎,3
104年10月,法國,臺北港,實櫃,20呎,22
104年10月,法國,臺北港,實櫃,40呎,24
104年10月,英國,臺北港,實櫃,20呎,36
104年10月,英國,臺北港,實櫃,40呎,72
104年10月,香港,臺北港,實櫃,20呎,328
104年10月,香港,臺北港,實櫃,40呎,348
104年10月,印尼,臺北港,實櫃,20呎,108
104年10月,印尼,臺北港,實櫃,40呎,49
104年10月,印度,臺北港,實櫃,20呎,94
104年10月,印度,臺北港,實櫃,40呎,17
104年10月,伊朗,臺北港,實櫃,20呎,11
104年10月,伊朗,臺北港,實櫃,40呎,13
104年10月,義大利,臺北港,實櫃,20呎,36
104年10月,義大利,臺北港,實櫃,40呎,32
104年10月,約旦,臺北港,實櫃,20呎,87
104年10月,約旦,臺北港,實櫃,40呎,56
104年10月,日本,臺北港,實櫃,20呎,1635
104年10月,日本,臺北港,實櫃,40呎,1145
104年10月,高棉,臺北港,實櫃,20呎,1
104年10月,高棉,臺北港,實櫃,40呎,5
104年10月,韓國,臺北港,實櫃,20呎,429
104年10月,韓國,臺北港,實櫃,40呎,318
104年10月,科威特,臺北港,實櫃,20呎,59
104年10月,科威特,臺北港,實櫃,40呎,6
104年10月,斯里蘭卡,臺北港,實櫃,20呎,128
104年10月,斯里蘭卡,臺北港,實櫃,40呎,61
104年10月,緬甸,臺北港,實櫃,20呎,31
104年10月,緬甸,臺北港,實櫃,40呎,17
104年10月,墨西哥,臺北港,實櫃,20呎,5
104年10月,墨西哥,臺北港,實櫃,40呎,23
104年10月,馬來西亞,臺北港,實櫃,20呎,497
104年10月,馬來西亞,臺北港,實櫃,40呎,362
104年10月,奈及利亞,臺北港,實櫃,40呎,1
104年10月,荷蘭,臺北港,實櫃,20呎,74
104年10月,荷蘭,臺北港,實櫃,40呎,88
104年10月,阿曼,臺北港,實櫃,20呎,1
104年10月,大洋洲其他,臺北港,實櫃,20呎,5
104年10月,大洋洲其他,臺北港,實櫃,40呎,1
104年10月,菲律賓,臺北港,實櫃,20呎,35
104年10月,菲律賓,臺北港,實櫃,40呎,41
104年10月,巴基斯坦,臺北港,實櫃,20呎,10
104年10月,巴基斯坦,臺北港,實櫃,40呎,1
104年10月,波多黎各,臺北港,實櫃,40呎,1
104年10月,卡達,臺北港,實櫃,20呎,1
104年10月,俄羅斯,臺北港,實櫃,20呎,10
104年10月,俄羅斯,臺北港,實櫃,40呎,7
104年10月,南美洲其他,臺北港,實櫃,20呎,5
104年10月,南美洲其他,臺北港,實櫃,40呎,3
104年10月,沙烏地阿拉伯,臺北港,實櫃,20呎,220
104年10月,沙烏地阿拉伯,臺北港,實櫃,40呎,152
104年10月,瑞典,臺北港,實櫃,20呎,4
104年10月,瑞典,臺北港,實櫃,40呎,3
104年10月,新加坡,臺北港,實櫃,20呎,238
104年10月,新加坡,臺北港,實櫃,40呎,84
104年10月,敘利亞,臺北港,實櫃,20呎,14
104年10月,泰國,臺北港,實櫃,20呎,295
104年10月,泰國,臺北港,實櫃,40呎,244
104年10月,土耳其,臺北港,實櫃,20呎,64
104年10月,土耳其,臺北港,實櫃,40呎,48
104年10月,歐洲其他,臺北港,實櫃,20呎,62
104年10月,歐洲其他,臺北港,實櫃,40呎,72
104年10月,烏克蘭,臺北港,實櫃,20呎,1
104年10月,美國,臺北港,實櫃,20呎,790
104年10月,美國,臺北港,實櫃,40呎,2171
104年10月,美國,臺北港,實櫃,45呎,2
104年10月,越南,臺北港,實櫃,20呎,388
104年10月,越南,臺北港,實櫃,40呎,248
104年10月,南非,臺北港,實櫃,20呎,2
104年11月,亞洲其他,臺北港,實櫃,20呎,136
104年11月,亞洲其他,臺北港,實櫃,40呎,93
104年11月,阿拉伯聯合大公國,臺北港,實櫃,20呎,110
104年11月,阿拉伯聯合大公國,臺北港,實櫃,40呎,62
104年11月,阿拉伯聯合大公國,臺北港,實櫃,45呎,2
104年11月,阿根廷,臺北港,實櫃,20呎,16
104年11月,阿根廷,臺北港,實櫃,40呎,10
104年11月,澳洲,臺北港,實櫃,20呎,5
104年11月,澳洲,臺北港,實櫃,40呎,4
104年11月,孟加拉,臺北港,實櫃,20呎,3
104年11月,孟加拉,臺北港,實櫃,40呎,14
104年11月,比利時,臺北港,實櫃,20呎,57
104年11月,比利時,臺北港,實櫃,40呎,28
104年11月,巴林,臺北港,實櫃,20呎,4
104年11月,汶萊,臺北港,實櫃,20呎,8
104年11月,巴西,臺北港,實櫃,20呎,8
104年11月,巴西,臺北港,實櫃,40呎,13
104年11月,中美洲其他,臺北港,實櫃,40呎,1
104年11月,瑞士,臺北港,實櫃,20呎,3
104年11月,瑞士,臺北港,實櫃,40呎,4
104年11月,象牙海岸,臺北港,實櫃,40呎,3
104年11月,智利,臺北港,實櫃,20呎,1
104年11月,中國大陸,臺北港,實櫃,20呎,580
104年11月,中國大陸,臺北港,實櫃,40呎,490
104年11月,中國大陸,臺北港,實櫃,45呎,12
104年11月,德國,臺北港,實櫃,20呎,228
104年11月,德國,臺北港,實櫃,40呎,121
104年11月,愛沙尼亞,臺北港,實櫃,20呎,1
104年11月,愛沙尼亞,臺北港,實櫃,40呎,30
104年11月,埃及,臺北港,實櫃,20呎,296
104年11月,埃及,臺北港,實櫃,40呎,61
104年11月,西班牙,臺北港,實櫃,20呎,2
104年11月,西班牙,臺北港,實櫃,40呎,1
104年11月,非洲其他,臺北港,實櫃,20呎,14
104年11月,非洲其他,臺北港,實櫃,40呎,23
104年11月,芬蘭,臺北港,實櫃,20呎,18
104年11月,芬蘭,臺北港,實櫃,40呎,3
104年11月,法國,臺北港,實櫃,20呎,65
104年11月,法國,臺北港,實櫃,40呎,102
104年11月,英國,臺北港,實櫃,20呎,118
104年11月,英國,臺北港,實櫃,40呎,162
104年11月,香港,臺北港,實櫃,20呎,231
104年11月,香港,臺北港,實櫃,40呎,275
104年11月,印尼,臺北港,實櫃,20呎,54
104年11月,印尼,臺北港,實櫃,40呎,12
104年11月,印度,臺北港,實櫃,20呎,58
104年11月,印度,臺北港,實櫃,40呎,23
104年11月,伊朗,臺北港,實櫃,20呎,19
104年11月,伊朗,臺北港,實櫃,40呎,6
104年11月,義大利,臺北港,實櫃,20呎,17
104年11月,義大利,臺北港,實櫃,40呎,23
104年11月,約旦,臺北港,實櫃,20呎,63
104年11月,約旦,臺北港,實櫃,40呎,33
104年11月,日本,臺北港,實櫃,20呎,1875
104年11月,日本,臺北港,實櫃,40呎,1163
104年11月,高棉,臺北港,實櫃,20呎,2
104年11月,高棉,臺北港,實櫃,40呎,1
104年11月,韓國,臺北港,實櫃,20呎,494
104年11月,韓國,臺北港,實櫃,40呎,305
104年11月,科威特,臺北港,實櫃,20呎,13
104年11月,科威特,臺北港,實櫃,40呎,8
104年11月,斯里蘭卡,臺北港,實櫃,20呎,171
104年11月,斯里蘭卡,臺北港,實櫃,40呎,82
104年11月,緬甸,臺北港,實櫃,20呎,33
104年11月,緬甸,臺北港,實櫃,40呎,26
104年11月,墨西哥,臺北港,實櫃,20呎,9
104年11月,墨西哥,臺北港,實櫃,40呎,23
104年11月,馬來西亞,臺北港,實櫃,20呎,579
104年11月,馬來西亞,臺北港,實櫃,40呎,401
104年11月,荷蘭,臺北港,實櫃,20呎,152
104年11月,荷蘭,臺北港,實櫃,40呎,111
104年11月,阿曼,臺北港,實櫃,20呎,2
104年11月,阿曼,臺北港,實櫃,45呎,1
104年11月,大洋洲其他,臺北港,實櫃,20呎,4
104年11月,大洋洲其他,臺北港,實櫃,40呎,1
104年11月,秘魯,臺北港,實櫃,40呎,1
104年11月,菲律賓,臺北港,實櫃,20呎,74
104年11月,菲律賓,臺北港,實櫃,40呎,124
104年11月,巴基斯坦,臺北港,實櫃,20呎,14
104年11月,巴基斯坦,臺北港,實櫃,40呎,6
104年11月,波多黎各,臺北港,實櫃,40呎,2
104年11月,卡達,臺北港,實櫃,20呎,4
104年11月,俄羅斯,臺北港,實櫃,20呎,25
104年11月,俄羅斯,臺北港,實櫃,40呎,14
104年11月,南美洲其他,臺北港,實櫃,20呎,3
104年11月,南美洲其他,臺北港,實櫃,40呎,3
104年11月,沙烏地阿拉伯,臺北港,實櫃,20呎,274
104年11月,沙烏地阿拉伯,臺北港,實櫃,40呎,161
104年11月,瑞典,臺北港,實櫃,20呎,14
104年11月,瑞典,臺北港,實櫃,40呎,31
